year,region,residence,metric,unit,value
2015,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,6.305117362395744
2015,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,13.75627609558143
2015,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Singapore Botanic Gardens,%,4.094911109569925
2015,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Raffles Hotel,%,4.286405621801038
2015,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,55.51489656229294
2015,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Gardens by the Bay,%,42.23316402223502
2015,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Sentosa,%,31.06237180212812
2015,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,9.7246493666934
2015,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Singapore Zoo,%,10.54749648598786
2015,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Night Safari,%,6.491396323394082
2015,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | River Wonders (formerly River Safari),%,2.996823480107162
2015,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,5.063861463402058
2015,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | National Orchid Gardens,%,1.731918183615962
2015,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Orchard Road,%,64.69626430149891
2015,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Chinatown,%,64.04690391785562
2015,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Merlion Park,%,32.300904788434
2015,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Little India,%,22.75632648531283
2015,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,7.249348838185614
2015,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,18.14667496070293
2015,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Singapore Botanic Gardens,%,5.829049911507635
2015,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Raffles Hotel,%,3.968282132520518
2015,GREATER CHINA,China,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,46.74496877629985
2015,GREATER CHINA,China,Major Attractions and Sites | Gardens by the Bay,%,25.95666472375969
2015,GREATER CHINA,China,Major Attractions and Sites | Sentosa,%,20.15335553429863
2015,GREATER CHINA,China,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,10.87630335042459
2015,GREATER CHINA,China,Major Attractions and Sites | Singapore Zoo,%,9.93291909568357
2015,GREATER CHINA,China,Major Attractions and Sites | Night Safari,%,7.743331058190607
2015,GREATER CHINA,China,Major Attractions and Sites | River Wonders (formerly River Safari),%,1.365260712808493
2015,GREATER CHINA,China,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,2.490046688301685
2015,GREATER CHINA,China,Major Attractions and Sites | National Orchid Gardens,%,2.940565077351418
2015,GREATER CHINA,China,Free Access Attractions and Sites | Orchard Road,%,38.5624703753556
2015,GREATER CHINA,China,Free Access Attractions and Sites | Chinatown,%,45.96793454944385
2015,GREATER CHINA,China,Free Access Attractions and Sites | Merlion Park,%,31.59261002875695
2015,GREATER CHINA,China,Free Access Attractions and Sites | Little India,%,17.62774108701046
2015,GREATER CHINA,China,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,2.808079776776573
2015,GREATER CHINA,China,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,15.20612653248047
2015,GREATER CHINA,China,Free Access Attractions and Sites | Singapore Botanic Gardens,%,6.909539179992405
2015,GREATER CHINA,China,Free Access Attractions and Sites | Raffles Hotel,%,2.890553662624833
2015,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,43.50212033910327
2015,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Gardens by the Bay,%,30.34103345408987
2015,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Sentosa,%,18.19298315251331
2015,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,6.793749029363217
2015,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Singapore Zoo,%,4.753653292666793
2015,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Night Safari,%,6.28632818145207
2015,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | River Wonders (formerly River Safari),%,2.629151114204955
2015,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,0.8887957658870008
2015,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | National Orchid Gardens,%,1.970763927892698
2015,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Orchard Road,%,40.2170040298682
2015,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Chinatown,%,54.77625824847281
2015,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Merlion Park,%,19.26761705785664
2015,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Little India,%,16.99048522320818
2015,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,4.623494471061681
2015,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,17.3360124082647
2015,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Singapore Botanic Gardens,%,3.422823112589005
2015,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Raffles Hotel,%,4.338596389218639
2015,GREATER CHINA,Taiwan,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,51.78014636024538
2015,GREATER CHINA,Taiwan,Major Attractions and Sites | Gardens by the Bay,%,31.13122838808756
2015,GREATER CHINA,Taiwan,Major Attractions and Sites | Sentosa,%,18.8216528698434
2015,GREATER CHINA,Taiwan,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,11.31065562990371
2015,GREATER CHINA,Taiwan,Major Attractions and Sites | Singapore Zoo,%,5.623339858784919
2015,GREATER CHINA,Taiwan,Major Attractions and Sites | Night Safari,%,6.848027991336084
2015,GREATER CHINA,Taiwan,Major Attractions and Sites | River Wonders (formerly River Safari),%,1.845931959187589
2015,GREATER CHINA,Taiwan,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,0.5506797565974407
2015,GREATER CHINA,Taiwan,Major Attractions and Sites | National Orchid Gardens,%,1.1271393951192
2015,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Orchard Road,%,37.81646716665686
2015,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Chinatown,%,56.86097551789177
2015,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Merlion Park,%,31.99712928778895
2015,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Little India,%,23.69171608304209
2015,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,5.335175931175285
2015,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,22.40607342580053
2015,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Singapore Botanic Gardens,%,4.803610601441606
2015,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Raffles Hotel,%,4.339870138028916
2015,NORTH ASIA,Japan,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,44.62618770149006
2015,NORTH ASIA,Japan,Major Attractions and Sites | Gardens by the Bay,%,23.43152090820421
2015,NORTH ASIA,Japan,Major Attractions and Sites | Sentosa,%,10.71926590975862
2015,NORTH ASIA,Japan,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,8.607659433100796
2015,NORTH ASIA,Japan,Major Attractions and Sites | Singapore Zoo,%,8.306720984223412
2015,NORTH ASIA,Japan,Major Attractions and Sites | Night Safari,%,14.8541428827281
2015,NORTH ASIA,Japan,Major Attractions and Sites | River Wonders (formerly River Safari),%,3.096111881001709
2015,NORTH ASIA,Japan,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,1.333016396117427
2015,NORTH ASIA,Japan,Major Attractions and Sites | National Orchid Gardens,%,2.954444102677291
2015,NORTH ASIA,Japan,Free Access Attractions and Sites | Orchard Road,%,34.0261685162332
2015,NORTH ASIA,Japan,Free Access Attractions and Sites | Chinatown,%,30.23553485448936
2015,NORTH ASIA,Japan,Free Access Attractions and Sites | Merlion Park,%,35.5902091774848
2015,NORTH ASIA,Japan,Free Access Attractions and Sites | Little India,%,23.45506379226703
2015,NORTH ASIA,Japan,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,2.623632955243121
2015,NORTH ASIA,Japan,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,6.617574579639395
2015,NORTH ASIA,Japan,Free Access Attractions and Sites | Singapore Botanic Gardens,%,6.477398921373393
2015,NORTH ASIA,Japan,Free Access Attractions and Sites | Raffles Hotel,%,11.65199537378022
2015,NORTH ASIA,South Korea,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,47.05138761202952
2015,NORTH ASIA,South Korea,Major Attractions and Sites | Gardens by the Bay,%,31.15480981796598
2015,NORTH ASIA,South Korea,Major Attractions and Sites | Sentosa,%,23.75007695564803
2015,NORTH ASIA,South Korea,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,9.106576560097096
2015,NORTH ASIA,South Korea,Major Attractions and Sites | Singapore Zoo,%,6.531977009776514
2015,NORTH ASIA,South Korea,Major Attractions and Sites | Night Safari,%,9.491123490229205
2015,NORTH ASIA,South Korea,Major Attractions and Sites | River Wonders (formerly River Safari),%,2.765067169528903
2015,NORTH ASIA,South Korea,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,10.50250972784967
2015,NORTH ASIA,South Korea,Major Attractions and Sites | National Orchid Gardens,%,7.902654093409769
2015,NORTH ASIA,South Korea,Free Access Attractions and Sites | Orchard Road,%,45.28778161040367
2015,NORTH ASIA,South Korea,Free Access Attractions and Sites | Chinatown,%,49.42306394653286
2015,NORTH ASIA,South Korea,Free Access Attractions and Sites | Merlion Park,%,32.31128508940196
2015,NORTH ASIA,South Korea,Free Access Attractions and Sites | Little India,%,22.76057958296188
2015,NORTH ASIA,South Korea,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,4.628490159160656
2015,NORTH ASIA,South Korea,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,23.14121180499806
2015,NORTH ASIA,South Korea,Free Access Attractions and Sites | Singapore Botanic Gardens,%,11.9824322016782
2015,NORTH ASIA,South Korea,Free Access Attractions and Sites | Raffles Hotel,%,3.91156750259234
2015,SOUTH ASIA,India,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,43.28702656445067
2015,SOUTH ASIA,India,Major Attractions and Sites | Gardens by the Bay,%,25.8091611373207
2015,SOUTH ASIA,India,Major Attractions and Sites | Sentosa,%,34.10226509245046
2015,SOUTH ASIA,India,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,15.62902860965216
2015,SOUTH ASIA,India,Major Attractions and Sites | Singapore Zoo,%,12.56264896683557
2015,SOUTH ASIA,India,Major Attractions and Sites | Night Safari,%,20.54938298526364
2015,SOUTH ASIA,India,Major Attractions and Sites | River Wonders (formerly River Safari),%,4.074057629489613
2015,SOUTH ASIA,India,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,12.3329123098173
2015,SOUTH ASIA,India,Major Attractions and Sites | National Orchid Gardens,%,4.074651185800413
2015,SOUTH ASIA,India,Free Access Attractions and Sites | Orchard Road,%,25.96074670644498
2015,SOUTH ASIA,India,Free Access Attractions and Sites | Chinatown,%,33.51223267219279
2015,SOUTH ASIA,India,Free Access Attractions and Sites | Merlion Park,%,25.55862073562286
2015,SOUTH ASIA,India,Free Access Attractions and Sites | Little India,%,69.14032181681783
2015,SOUTH ASIA,India,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,3.30800429686237
2015,SOUTH ASIA,India,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,15.40317240328735
2015,SOUTH ASIA,India,Free Access Attractions and Sites | Singapore Botanic Gardens,%,6.987545007354048
2015,SOUTH ASIA,India,Free Access Attractions and Sites | Raffles Hotel,%,4.503997333263593
2015,EUROPE,France,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,37.28953185266536
2015,EUROPE,France,Major Attractions and Sites | Gardens by the Bay,%,44.09040937898618
2015,EUROPE,France,Major Attractions and Sites | Sentosa,%,13.44948510016526
2015,EUROPE,France,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,6.98922087192292
2015,EUROPE,France,Major Attractions and Sites | Singapore Zoo,%,11.65810113183279
2015,EUROPE,France,Major Attractions and Sites | Night Safari,%,6.871855084167846
2015,EUROPE,France,Major Attractions and Sites | River Wonders (formerly River Safari),%,2.044235414744798
2015,EUROPE,France,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,2.579261819424686
2015,EUROPE,France,Major Attractions and Sites | National Orchid Gardens,%,11.59948181637695
2015,EUROPE,France,Free Access Attractions and Sites | Orchard Road,%,48.92733562479889
2015,EUROPE,France,Free Access Attractions and Sites | Chinatown,%,63.74163034337187
2015,EUROPE,France,Free Access Attractions and Sites | Merlion Park,%,22.67225839251747
2015,EUROPE,France,Free Access Attractions and Sites | Little India,%,46.17867054883514
2015,EUROPE,France,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,8.00099064174084
2015,EUROPE,France,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,33.41226665924106
2015,EUROPE,France,Free Access Attractions and Sites | Singapore Botanic Gardens,%,28.13492864050901
2015,EUROPE,France,Free Access Attractions and Sites | Raffles Hotel,%,19.68705333652791
2015,EUROPE,Germany,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,40.57605210629961
2015,EUROPE,Germany,Major Attractions and Sites | Gardens by the Bay,%,47.36761838142654
2015,EUROPE,Germany,Major Attractions and Sites | Sentosa,%,17.8086976740349
2015,EUROPE,Germany,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,14.85727740289344
2015,EUROPE,Germany,Major Attractions and Sites | Singapore Zoo,%,9.34198227575938
2015,EUROPE,Germany,Major Attractions and Sites | Night Safari,%,7.70440154267239
2015,EUROPE,Germany,Major Attractions and Sites | River Wonders (formerly River Safari),%,2.085415542388101
2015,EUROPE,Germany,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,1.291096866972158
2015,EUROPE,Germany,Major Attractions and Sites | National Orchid Gardens,%,10.33539097506603
2015,EUROPE,Germany,Free Access Attractions and Sites | Orchard Road,%,45.25661159352144
2015,EUROPE,Germany,Free Access Attractions and Sites | Chinatown,%,63.36769633313413
2015,EUROPE,Germany,Free Access Attractions and Sites | Merlion Park,%,28.40319527382917
2015,EUROPE,Germany,Free Access Attractions and Sites | Little India,%,47.54869686764454
2015,EUROPE,Germany,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,11.32073190242779
2015,EUROPE,Germany,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,34.99305948798509
2015,EUROPE,Germany,Free Access Attractions and Sites | Singapore Botanic Gardens,%,21.13810029483194
2015,EUROPE,Germany,Free Access Attractions and Sites | Raffles Hotel,%,19.77627262809538
2015,EUROPE,Italy,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,53.54171968196417
2015,EUROPE,Italy,Major Attractions and Sites | Gardens by the Bay,%,46.77678741586934
2015,EUROPE,Italy,Major Attractions and Sites | Sentosa,%,19.13322376557509
2015,EUROPE,Italy,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,6.719508214215027
2015,EUROPE,Italy,Major Attractions and Sites | Singapore Zoo,%,4.663388438816495
2015,EUROPE,Italy,Major Attractions and Sites | Night Safari,%,4.973535234100018
2015,EUROPE,Italy,Major Attractions and Sites | River Wonders (formerly River Safari),%,4.646023478930943
2015,EUROPE,Italy,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,3.449306783719527
2015,EUROPE,Italy,Major Attractions and Sites | National Orchid Gardens,%,15.41036925125015
2015,EUROPE,Italy,Free Access Attractions and Sites | Orchard Road,%,52.2294903631424
2015,EUROPE,Italy,Free Access Attractions and Sites | Chinatown,%,66.17977581924329
2015,EUROPE,Italy,Free Access Attractions and Sites | Merlion Park,%,21.24327156437075
