series,level,freq,date,value
5 Days (Number),group,monthly,2015-12,58027.0
5 Days (Number),group,monthly,2016-01,69820.0
5 Days (Number),group,monthly,2016-02,71172.0
5 Days (Number),group,monthly,2016-03,55211.0
5 Days (Number),group,monthly,2016-04,59637.0
5 Days (Number),group,monthly,2016-05,61976.0
5 Days (Number),group,monthly,2016-06,59462.0
5 Days (Number),group,monthly,2016-07,93043.0
5 Days (Number),group,monthly,2016-08,87317.0
5 Days (Number),group,monthly,2016-09,53238.0
5 Days (Number),group,monthly,2016-10,56379.0
5 Days (Number),group,monthly,2016-11,49694.0
5 Days (Number),group,monthly,2016-12,64009.0
5 Days (Number),group,monthly,2017-01,81482.0
5 Days (Number),group,monthly,2017-02,72805.0
5 Days (Number),group,monthly,2017-03,58154.0
5 Days (Number),group,monthly,2017-04,67600.0
5 Days (Number),group,monthly,2017-05,66566.0
5 Days (Number),group,monthly,2017-06,71193.0
5 Days (Number),group,monthly,2017-07,96488.0
5 Days (Number),group,monthly,2017-08,93001.0
5 Days (Number),group,monthly,2017-09,60320.0
5 Days (Number),group,monthly,2017-10,73702.0
5 Days (Number),group,monthly,2017-11,56852.0
5 Days (Number),group,monthly,2017-12,70714.0
5 Days (Number),group,monthly,2018-01,77902.0
5 Days (Number),group,monthly,2018-02,90902.0
5 Days (Number),group,monthly,2018-03,67764.0
5 Days (Number),group,monthly,2018-04,74454.0
5 Days (Number),group,monthly,2018-05,77524.0
5 Days (Number),group,monthly,2018-06,81546.0
5 Days (Number),group,monthly,2018-07,104541.0
5 Days (Number),group,monthly,2018-08,106659.0
5 Days (Number),group,monthly,2018-09,67248.0
5 Days (Number),group,monthly,2018-10,75391.0
5 Days (Number),group,monthly,2018-11,63124.0
5 Days (Number),group,monthly,2018-12,72349.0
5 Days (Number),group,monthly,2019-01,91397.0
5 Days (Number),group,monthly,2019-02,91453.0
5 Days (Number),group,monthly,2019-03,68692.0
5 Days (Number),group,monthly,2019-04,75199.0
5 Days (Number),group,monthly,2019-05,81079.0
5 Days (Number),group,monthly,2019-06,85027.0
5 Days (Number),group,monthly,2019-07,114280.0
5 Days (Number),group,monthly,2019-08,124570.0
5 Days (Number),group,monthly,2019-09,74040.0
5 Days (Number),group,monthly,2019-10,84466.0
5 Days (Number),group,monthly,2019-11,69614.0
5 Days (Number),group,monthly,2019-12,82404.0
5 Days (Number),group,monthly,2020-01,111075.0
5 Days (Number),group,monthly,2020-02,31705.0
5 Days (Number),group,monthly,2020-03,10189.0
5 Days (Number),group,monthly,2020-04,4.0
5 Days (Number),group,monthly,2020-05,0.0
5 Days (Number),group,monthly,2020-06,1.0
5 Days (Number),group,monthly,2020-07,2.0
5 Days (Number),group,monthly,2020-08,1.0
5 Days (Number),group,monthly,2020-09,19.0
5 Days (Number),group,monthly,2020-10,25.0
5 Days (Number),group,monthly,2020-11,113.0
5 Days (Number),group,monthly,2020-12,351.0
5 Days (Number),group,monthly,2021-01,186.0
5 Days (Number),group,monthly,2021-02,88.0
5 Days (Number),group,monthly,2021-03,87.0
5 Days (Number),group,monthly,2021-04,87.0
5 Days (Number),group,monthly,2021-05,64.0
5 Days (Number),group,monthly,2021-06,35.0
5 Days (Number),group,monthly,2021-07,42.0
5 Days (Number),group,monthly,2021-08,83.0
5 Days (Number),group,monthly,2021-09,99.0
5 Days (Number),group,monthly,2021-10,208.0
5 Days (Number),group,monthly,2021-11,729.0
5 Days (Number),group,monthly,2021-12,1784.0
5 Days (Number),group,monthly,2022-01,1265.0
5 Days (Number),group,monthly,2022-02,2324.0
5 Days (Number),group,monthly,2022-03,5580.0
5 Days (Number),group,monthly,2022-04,17457.0
5 Days (Number),group,monthly,2022-05,30700.0
5 Days (Number),group,monthly,2022-06,34969.0
5 Days (Number),group,monthly,2022-07,44932.0
5 Days (Number),group,monthly,2022-08,41261.0
5 Days (Number),group,monthly,2022-09,43580.0
5 Days (Number),group,monthly,2022-10,58715.0
5 Days (Number),group,monthly,2022-11,51619.0
5 Days (Number),group,monthly,2022-12,54820.0
5 Days (Number),group,monthly,2023-01,55350.0
5 Days (Number),group,monthly,2023-02,47426.0
5 Days (Number),group,monthly,2023-03,52587.0
5 Days (Number),group,monthly,2023-04,63554.0
5 Days (Number),group,monthly,2023-05,69771.0
5 Days (Number),group,monthly,2023-06,65327.0
5 Days (Number),group,monthly,2023-07,98065.0
5 Days (Number),group,monthly,2023-08,98284.0
5 Days (Number),group,monthly,2023-09,62421.0
5 Days (Number),group,monthly,2023-10,69110.0
5 Days (Number),group,monthly,2023-11,56366.0
5 Days (Number),group,monthly,2023-12,64785.0
5 Days (Number),group,monthly,2024-01,77275.0
5 Days (Number),group,monthly,2024-02,90088.0
5 Days (Number),group,monthly,2024-03,69625.0
5 Days (Number),group,monthly,2024-04,70889.0
5 Days (Number),group,monthly,2024-05,73292.0
5 Days (Number),group,monthly,2024-06,68256.0
5 Days (Number),group,monthly,2024-07,104503.0
5 Days (Number),group,monthly,2024-08,111666.0
5 Days (Number),group,monthly,2024-09,66921.0
5 Days (Number),group,monthly,2024-10,72415.0
5 Days (Number),group,monthly,2024-11,61350.0
5 Days (Number),group,monthly,2024-12,69081.0
5 Days (Number),group,monthly,2025-01,92708.0
5 Days (Number),group,monthly,2025-02,78993.0
5 Days (Number),group,monthly,2025-03,59408.0
5 Days (Number),group,monthly,2025-04,76549.0
5 Days (Number),group,monthly,2025-05,73193.0
5 Days (Number),group,monthly,2025-06,65920.0
5 Days (Number),group,monthly,2025-07,101141.0
5 Days (Number),group,monthly,2025-08,109604.0
5 Days (Number),group,monthly,2025-09,58581.0
5 Days (Number),group,monthly,2025-10,79035.0
5 Days (Number),group,monthly,2025-11,63843.0
5 Days (Number),group,monthly,2025-12,68443.0
5 Days (Number),group,monthly,2026-01,77614.0
5 Days (Number),group,monthly,2026-02,93783.0
5 Days (Number),group,monthly,2026-03,68709.0
5 Days (Number),group,monthly,2026-04,64565.0
5 Days (Number),group,monthly,2026-05,63449.0
5 Days (Number),group,monthly,2026-06,65567.0
6 Days (Number),group,monthly,2008-01,20520.0
6 Days (Number),group,monthly,2008-02,17257.0
6 Days (Number),group,monthly,2008-03,20529.0
6 Days (Number),group,monthly,2008-04,19090.0
6 Days (Number),group,monthly,2008-05,18621.0
6 Days (Number),group,monthly,2008-06,20110.0
6 Days (Number),group,monthly,2008-07,22617.0
6 Days (Number),group,monthly,2008-08,20476.0
6 Days (Number),group,monthly,2008-09,16069.0
6 Days (Number),group,monthly,2008-10,21634.0
6 Days (Number),group,monthly,2008-11,17434.0
6 Days (Number),group,monthly,2008-12,19981.0
6 Days (Number),group,monthly,2009-01,20024.0
6 Days (Number),group,monthly,2009-02,14348.0
6 Days (Number),group,monthly,2009-03,16197.0
6 Days (Number),group,monthly,2009-04,16925.0
6 Days (Number),group,monthly,2009-05,16048.0
6 Days (Number),group,monthly,2009-06,19940.0
6 Days (Number),group,monthly,2009-07,22379.0
6 Days (Number),group,monthly,2009-08,21366.0
6 Days (Number),group,monthly,2009-09,20355.0
6 Days (Number),group,monthly,2009-10,20427.0
6 Days (Number),group,monthly,2009-11,17482.0
6 Days (Number),group,monthly,2009-12,22180.0
6 Days (Number),group,monthly,2010-01,23188.0
6 Days (Number),group,monthly,2010-02,18911.0
6 Days (Number),group,monthly,2010-03,20560.0
6 Days (Number),group,monthly,2010-04,22252.0
6 Days (Number),group,monthly,2010-05,24622.0
6 Days (Number),group,monthly,2010-06,26151.0
6 Days (Number),group,monthly,2010-07,29965.0
6 Days (Number),group,monthly,2010-08,25267.0
6 Days (Number),group,monthly,2010-09,24644.0
6 Days (Number),group,monthly,2010-10,23830.0
6 Days (Number),group,monthly,2010-11,22029.0
6 Days (Number),group,monthly,2010-12,27634.0
6 Days (Number),group,monthly,2011-01,29766.0
6 Days (Number),group,monthly,2011-02,22286.0
6 Days (Number),group,monthly,2011-03,24291.0
6 Days (Number),group,monthly,2011-04,26413.0
6 Days (Number),group,monthly,2011-05,24854.0
6 Days (Number),group,monthly,2011-06,28007.0
6 Days (Number),group,monthly,2011-07,35036.0
6 Days (Number),group,monthly,2011-08,26258.0
6 Days (Number),group,monthly,2011-09,26448.0
6 Days (Number),group,monthly,2011-10,25605.0
6 Days (Number),group,monthly,2011-11,23920.0
6 Days (Number),group,monthly,2011-12,28668.0
6 Days (Number),group,monthly,2012-01,31971.0
6 Days (Number),group,monthly,2012-02,23364.0
6 Days (Number),group,monthly,2012-03,25760.0
6 Days (Number),group,monthly,2012-04,28144.0
6 Days (Number),group,monthly,2012-05,25056.0
6 Days (Number),group,monthly,2012-06,28301.0
6 Days (Number),group,monthly,2012-07,34149.0
6 Days (Number),group,monthly,2012-08,32554.0
6 Days (Number),group,monthly,2012-09,23559.0
6 Days (Number),group,monthly,2012-10,25907.0
6 Days (Number),group,monthly,2012-11,24558.0
6 Days (Number),group,monthly,2012-12,30300.0
6 Days (Number),group,monthly,2013-01,30873.0
6 Days (Number),group,monthly,2013-02,26395.0
6 Days (Number),group,monthly,2013-03,27250.0
6 Days (Number),group,monthly,2013-04,27100.0
6 Days (Number),group,monthly,2013-05,26421.0
6 Days (Number),group,monthly,2013-06,30594.0
6 Days (Number),group,monthly,2013-07,35492.0
6 Days (Number),group,monthly,2013-08,37837.0
6 Days (Number),group,monthly,2013-09,25351.0
6 Days (Number),group,monthly,2013-10,29742.0
6 Days (Number),group,monthly,2013-11,26078.0
6 Days (Number),group,monthly,2013-12,30212.0
6 Days (Number),group,monthly,2014-01,36111.0
6 Days (Number),group,monthly,2014-02,30755.0
6 Days (Number),group,monthly,2014-03,29093.0
6 Days (Number),group,monthly,2014-04,31635.0
6 Days (Number),group,monthly,2014-05,31085.0
6 Days (Number),group,monthly,2014-06,31743.0
6 Days (Number),group,monthly,2014-07,40505.0
6 Days (Number),group,monthly,2014-08,40723.0
6 Days (Number),group,monthly,2014-09,26088.0
6 Days (Number),group,monthly,2014-10,31301.0
6 Days (Number),group,monthly,2014-11,27141.0
6 Days (Number),group,monthly,2014-12,32280.0
6 Days (Number),group,monthly,2015-01,35390.0
6 Days (Number),group,monthly,2015-02,33219.0
6 Days (Number),group,monthly,2015-03,29334.0
6 Days (Number),group,monthly,2015-04,30426.0
6 Days (Number),group,monthly,2015-05,30264.0
6 Days (Number),group,monthly,2015-06,31444.0
6 Days (Number),group,monthly,2015-07,43749.0
6 Days (Number),group,monthly,2015-08,41994.0
6 Days (Number),group,monthly,2015-09,27848.0
6 Days (Number),group,monthly,2015-10,35051.0
6 Days (Number),group,monthly,2015-11,27742.0
6 Days (Number),group,monthly,2015-12,32126.0
6 Days (Number),group,monthly,2016-01,38650.0
6 Days (Number),group,monthly,2016-02,37478.0
6 Days (Number),group,monthly,2016-03,31050.0
6 Days (Number),group,monthly,2016-04,35329.0
6 Days (Number),group,monthly,2016-05,34441.0
6 Days (Number),group,monthly,2016-06,34133.0
6 Days (Number),group,monthly,2016-07,51154.0
6 Days (Number),group,monthly,2016-08,43135.0
6 Days (Number),group,monthly,2016-09,29359.0
6 Days (Number),group,monthly,2016-10,33430.0
6 Days (Number),group,monthly,2016-11,29021.0
6 Days (Number),group,monthly,2016-12,36449.0
6 Days (Number),group,monthly,2017-01,44317.0
6 Days (Number),group,monthly,2017-02,43966.0
6 Days (Number),group,monthly,2017-03,32858.0
6 Days (Number),group,monthly,2017-04,39392.0
6 Days (Number),group,monthly,2017-05,36649.0
6 Days (Number),group,monthly,2017-06,40690.0
6 Days (Number),group,monthly,2017-07,53743.0
6 Days (Number),group,monthly,2017-08,48596.0
6 Days (Number),group,monthly,2017-09,34569.0
6 Days (Number),group,monthly,2017-10,42177.0
6 Days (Number),group,monthly,2017-11,32705.0
6 Days (Number),group,monthly,2017-12,41390.0
6 Days (Number),group,monthly,2018-01,43483.0
6 Days (Number),group,monthly,2018-02,47400.0
6 Days (Number),group,monthly,2018-03,39900.0
6 Days (Number),group,monthly,2018-04,42491.0
6 Days (Number),group,monthly,2018-05,43934.0
6 Days (Number),group,monthly,2018-06,44760.0
6 Days (Number),group,monthly,2018-07,55339.0
6 Days (Number),group,monthly,2018-08,54585.0
6 Days (Number),group,monthly,2018-09,38575.0
6 Days (Number),group,monthly,2018-10,42578.0
6 Days (Number),group,monthly,2018-11,34485.0
6 Days (Number),group,monthly,2018-12,40268.0
6 Days (Number),group,monthly,2019-01,49472.0
6 Days (Number),group,monthly,2019-02,50631.0
6 Days (Number),group,monthly,2019-03,39634.0
6 Days (Number),group,monthly,2019-04,41986.0
6 Days (Number),group,monthly,2019-05,44990.0
6 Days (Number),group,monthly,2019-06,48582.0
6 Days (Number),group,monthly,2019-07,61983.0
6 Days (Number),group,monthly,2019-08,64360.0
6 Days (Number),group,monthly,2019-09,40900.0
6 Days (Number),group,monthly,2019-10,47110.0
6 Days (Number),group,monthly,2019-11,39723.0
6 Days (Number),group,monthly,2019-12,46186.0
6 Days (Number),group,monthly,2020-01,60905.0
6 Days (Number),group,monthly,2020-02,18798.0
6 Days (Number),group,monthly,2020-03,6339.0
6 Days (Number),group,monthly,2020-04,5.0
6 Days (Number),group,monthly,2020-05,1.0
6 Days (Number),group,monthly,2020-06,0.0
6 Days (Number),group,monthly,2020-07,1.0
6 Days (Number),group,monthly,2020-08,9.0
6 Days (Number),group,monthly,2020-09,9.0
6 Days (Number),group,monthly,2020-10,30.0
6 Days (Number),group,monthly,2020-11,88.0
6 Days (Number),group,monthly,2020-12,156.0
6 Days (Number),group,monthly,2021-01,103.0
6 Days (Number),group,monthly,2021-02,50.0
6 Days (Number),group,monthly,2021-03,87.0
6 Days (Number),group,monthly,2021-04,87.0
6 Days (Number),group,monthly,2021-05,73.0
6 Days (Number),group,monthly,2021-06,17.0
6 Days (Number),group,monthly,2021-07,37.0
6 Days (Number),group,monthly,2021-08,159.0
6 Days (Number),group,monthly,2021-09,108.0
6 Days (Number),group,monthly,2021-10,106.0
6 Days (Number),group,monthly,2021-11,579.0
6 Days (Number),group,monthly,2021-12,1617.0
6 Days (Number),group,monthly,2022-01,1196.0
6 Days (Number),group,monthly,2022-02,2116.0
6 Days (Number),group,monthly,2022-03,4415.0
6 Days (Number),group,monthly,2022-04,12437.0
6 Days (Number),group,monthly,2022-05,21353.0
6 Days (Number),group,monthly,2022-06,23867.0
6 Days (Number),group,monthly,2022-07,29829.0
6 Days (Number),group,monthly,2022-08,26212.0
6 Days (Number),group,monthly,2022-09,27037.0
6 Days (Number),group,monthly,2022-10,37834.0
6 Days (Number),group,monthly,2022-11,30955.0
6 Days (Number),group,monthly,2022-12,34062.0
6 Days (Number),group,monthly,2023-01,33967.0
6 Days (Number),group,monthly,2023-02,29350.0
6 Days (Number),group,monthly,2023-03,31245.0
6 Days (Number),group,monthly,2023-04,38687.0
6 Days (Number),group,monthly,2023-05,39208.0
6 Days (Number),group,monthly,2023-06,37886.0
6 Days (Number),group,monthly,2023-07,58609.0
6 Days (Number),group,monthly,2023-08,52957.0
6 Days (Number),group,monthly,2023-09,37647.0
6 Days (Number),group,monthly,2023-10,37922.0
6 Days (Number),group,monthly,2023-11,31919.0
6 Days (Number),group,monthly,2023-12,38500.0
6 Days (Number),group,monthly,2024-01,41907.0
6 Days (Number),group,monthly,2024-02,48105.0
6 Days (Number),group,monthly,2024-03,39637.0
6 Days (Number),group,monthly,2024-04,41852.0
6 Days (Number),group,monthly,2024-05,42168.0
6 Days (Number),group,monthly,2024-06,39585.0
6 Days (Number),group,monthly,2024-07,60292.0
6 Days (Number),group,monthly,2024-08,58177.0
6 Days (Number),group,monthly,2024-09,40155.0
6 Days (Number),group,monthly,2024-10,40012.0
6 Days (Number),group,monthly,2024-11,36590.0
6 Days (Number),group,monthly,2024-12,39400.0
6 Days (Number),group,monthly,2025-01,49767.0
6 Days (Number),group,monthly,2025-02,43650.0
6 Days (Number),group,monthly,2025-03,35370.0
6 Days (Number),group,monthly,2025-04,45239.0
6 Days (Number),group,monthly,2025-05,39301.0
6 Days (Number),group,monthly,2025-06,38708.0
6 Days (Number),group,monthly,2025-07,58075.0
6 Days (Number),group,monthly,2025-08,59023.0
6 Days (Number),group,monthly,2025-09,34060.0
6 Days (Number),group,monthly,2025-10,46503.0
6 Days (Number),group,monthly,2025-11,38490.0
6 Days (Number),group,monthly,2025-12,39348.0
6 Days (Number),group,monthly,2026-01,45843.0
6 Days (Number),group,monthly,2026-02,49853.0
6 Days (Number),group,monthly,2026-03,38820.0
6 Days (Number),group,monthly,2026-04,37641.0
6 Days (Number),group,monthly,2026-05,36328.0
6 Days (Number),group,monthly,2026-06,37116.0
60 Days & Over (Number),group,monthly,2008-01,4408.0
60 Days & Over (Number),group,monthly,2008-02,4004.0
60 Days & Over (Number),group,monthly,2008-03,4054.0
60 Days & Over (Number),group,monthly,2008-04,3979.0
60 Days & Over (Number),group,monthly,2008-05,4871.0
60 Days & Over (Number),group,monthly,2008-06,4739.0
60 Days & Over (Number),group,monthly,2008-07,4634.0
60 Days & Over (Number),group,monthly,2008-08,5657.0
60 Days & Over (Number),group,monthly,2008-09,4927.0
60 Days & Over (Number),group,monthly,2008-10,4614.0
60 Days & Over (Number),group,monthly,2008-11,4697.0
60 Days & Over (Number),group,monthly,2008-12,4507.0
60 Days & Over (Number),group,monthly,2009-01,4277.0
60 Days & Over (Number),group,monthly,2009-02,4284.0
60 Days & Over (Number),group,monthly,2009-03,4161.0
60 Days & Over (Number),group,monthly,2009-04,4219.0
60 Days & Over (Number),group,monthly,2009-05,4390.0
60 Days & Over (Number),group,monthly,2009-06,3947.0
60 Days & Over (Number),group,monthly,2009-07,3725.0
60 Days & Over (Number),group,monthly,2009-08,3909.0
60 Days & Over (Number),group,monthly,2009-09,4020.0
60 Days & Over (Number),group,monthly,2009-10,4139.0
60 Days & Over (Number),group,monthly,2009-11,4071.0
60 Days & Over (Number),group,monthly,2009-12,4204.0
60 Days & Over (Number),group,monthly,2010-01,4153.0
60 Days & Over (Number),group,monthly,2010-02,3891.0
60 Days & Over (Number),group,monthly,2010-03,4154.0
60 Days & Over (Number),group,monthly,2010-04,3776.0
60 Days & Over (Number),group,monthly,2010-05,4524.0
60 Days & Over (Number),group,monthly,2010-06,4313.0
60 Days & Over (Number),group,monthly,2010-07,4085.0
60 Days & Over (Number),group,monthly,2010-08,4535.0
60 Days & Over (Number),group,monthly,2010-09,4490.0
60 Days & Over (Number),group,monthly,2010-10,4091.0
60 Days & Over (Number),group,monthly,2010-11,3868.0
60 Days & Over (Number),group,monthly,2010-12,3915.0
60 Days & Over (Number),group,monthly,2011-01,3567.0
60 Days & Over (Number),group,monthly,2011-02,3603.0
60 Days & Over (Number),group,monthly,2011-03,3801.0
60 Days & Over (Number),group,monthly,2011-04,3907.0
60 Days & Over (Number),group,monthly,2011-05,4356.0
60 Days & Over (Number),group,monthly,2011-06,4334.0
60 Days & Over (Number),group,monthly,2011-07,3914.0
